Lobby ID,Game ID,Room Name,Map,Region,Members,Time,Leader Name,Leader ID,Has Password
29617193258960744,3586896069,,zudui_team_map,Chile,21,5h56m,px250440,810605286,Yes
29617193259444521,3586896069,,zudui_team_map,US West,22,5h56m,gm250445,809137931,Yes
29617193259922796,3586896069,,zudui_team_map,US East,20,5h55m,qd250448,808905396,Yes
29617193260404946,3586896069,,zudui_team_map,Australia,21,5h54m,uq248859,809157596,Yes
29617193260891455,3586896069,,zudui_team_map,US West,21,5h54m,wt250451,808999840,Yes
29617193261372595,3586896069,,zudui_team_map,Australia,21,5h53m,th248861,810678286,Yes
29617193261858651,3586896069,,zudui_team_map,Singapore,20,5h53m,dp250455,810618538,Yes
29617193261899271,3586896069,,zudui_team_map,US East,22,5h53m,yc250455,810522978,Yes
29617193262383253,3586896069,,zudui_team_map,Japan,17,5h52m,dt250457,810447151,Yes
29617193262862378,3586896069,,zudui_team_map,Chile,20,5h52m,qb250460,809916367,Yes
29617193263344742,3586896069,,zudui_team_map,Singapore,22,5h51m,ah250462,808629815,Yes
29617193263826274,3586896069,,zudui_team_map,Chile,20,5h51m,oc250463,810643041,Yes
29617193264303952,3586896069,,zudui_team_map,US West,21,5h50m,ts250466,808940748,Yes
29617193530278194,3586896069,,zudui_team_map,Australia,1,4m,CsStudio,1527764346,
