Lobby ID,Game ID,Room Name,Map,Region,Members,Time,Leader Name,Leader ID,Has Password
29615643848808628,3583342376,,4p,China,21,1h52m,seedslewis705,1643091792,Yes
29615643862702120,3583342376,,4p,China,21,1h37m,vmnqsrjocyzf,1755264830,Yes
29615643830086103,3583342376,,4p,China,21,2h12m,tanechka.lukina.2022,1702816175,Yes
29615643879098202,3583342376,,4p,China,21,1h20m,jagbbmboqbjrpr,1689586633,Yes
29615643895412653,3583342376,,4p,China,21,1h3m,erik860nosov1990,1551509799,Yes
29615643774629803,3583342376,,4p,China,19,3h16m,antheaezra23,1643381550,Yes
29615643852212325,3583342376,,4p,China,21,1h48m,exaltedely668,1642976125,Yes
29615643917255960,3583342376,,4p,China,21,40m,roselucille89839,1754973360,Yes
29615643877428006,3583342376,,4p,China,21,1h21m,gxwctrmrlfxpq,1672827574,Yes
29615643810226025,3583342376,,4p,China,21,2h34m,lsjuiuydgptb,1754239285,Yes
29615643836633276,3583342376,,4p,China,21,2h5m,yusszvw49,1726427341,Yes
29615643825360158,3583342376,,4p,China,21,2h17m,zrdxgqcqq,1777843548,Yes
29615643853225105,3583342376,,4p,China,21,1h47m,wellbornjulie022,1645469974,Yes
29615643939296064,3583342376,,4p,China,21,17m,scsjcar,1650465394,Yes
29615643838007623,3583342376,,4p,China,21,2h3m,anton_vorobyov_1973,1555348983,Yes
29615643925892511,3583342376,,4p,China,17,31m,ptctzixzh,1651310231,Yes
29615643952389463,3583342376,,4p,Peru,1,3m,mjamdmgaxocdaole,1615165797,
29615643936871779,3583342376,,4p,China,21,19m,kw751415,1853653184,Yes
29615643888268454,3583342376,,4p,China,21,1h10m,dokpexz,1754431242,Yes
29615643826165490,3583342376,,4p,China,21,2h16m,spiratto.nyura,1702594077,Yes
29615643792278544,3583342376,,4p,China,21,2h54m,owenviolet9635,1646816132,Yes
29615643896076789,3583342376,,4p,China,21,1h2m,matveevasevastyana94,1551715306,Yes
29615643867882041,3583342376,,4p,China,21,1h31m,jedjessie1261,1672662024,Yes
29615643834741802,3583342376,,4p,China,21,2h7m,xklrlrgqqg,1688758867,Yes
29615643827435147,3583342376,,4p,China,21,2h15m,vjdniyutkup,1777636416,Yes
29615643773412993,3583342376,,4p,China,21,3h17m,cubfitzgerald130,1646842174,Yes
29615643929666105,3583342376,,4p,China,21,27m,fairbella64589,1642460561,Yes
29615643807910240,3583342376,,4p,China,21,2h36m,kongarsentev,1703074149,Yes
29615643863149630,3583342376,,4p,China,21,1h36m,ykndygqj,1672426542,Yes
29615643838615316,3583342376,,4p,China,21,2h3m,adggsourzot,1777685182,Yes
29615643773825322,3583342376,,4p,China,21,3h17m,tyhmhpt,1690854674,Yes
29615643927926172,3583342376,,4p,Stockholm,1,29m,ihwbqhkeupg,1615110532,
29615643746524960,3583342376,,4p,China,21,3h53m,dwsvzwhuyssuoz,1688708528,Yes
29615643783115928,3583342376,,4p,China,21,3h5m,slaterverochkin,1683940791,Yes
29615643826835858,3583342376,,4p,China,21,2h15m,stinexenat1988,1701403991,Yes
29615643747828553,3583342376,,4p,China,21,3h51m,gyytmtrgfe,1688141835,Yes
29615643832963595,3583342376,,4p,China,21,2h9m,arekbeocyh,1642739545,Yes
29615643928280301,3583342376,,4p,China,21,28m,kodyannabelle954,1643161457,Yes
29615643833607796,3583342376,,4p,China,21,2h8m,hannaharley2817,1643110491,Yes
29615643926183232,3583342376,,4p,China,21,31m,kakwusdhu,1651310233,Yes
29615643930017303,3583342376,,4p,China,21,27m,zwwslfarqkrk,1755147036,Yes
29615643840609347,3583342376,,4p,China,21,2h0m,zbesoev,1777663490,Yes
29615643942837574,3583342376,,4p,Australia,1,13m,xqtfzkebkqkgx,1614836156,
29615643952264328,3583342376,,4p,China,21,3m,xiknsau,1690097691,Yes
29615643846798156,3583342376,,4p,China,21,1h54m,wemtklmvhlai,1754297040,Yes
29615643783729677,3583342376,,4p,China,21,3h5m,pashenka_sokolov_87,1683544209,Yes
29615643814230009,3583342376,,4p,China,21,2h29m,sorplisihu1978,1702013912,Yes
29615643782543302,3583342376,,4p,China,21,3h6m,imphannuical1979,1683197052,Yes
29615643939585817,3583342376,,4p,China,20,17m,feeztos,1642391954,Yes
29615643802638173,3583342376,,4p,China,21,2h42m,ambitiousimmortal618,1647801707,Yes
29615643800414269,3583342376,,4p,China,21,2h45m,gqnnsww,1754806863,Yes
29615643749138248,3588570271,test_map,dota_area,PW Unicom,18,3h49m,addolores1350,1620892918,
29615643823854452,3588570271,test_map,dota_area,PW Unicom,22,2h19m,8wnfzbgn,1468436176,
29615643735366204,3588570271,test_map,dota_area,PW Unicom,20,4h9m,phyllisarctic788,1620929732,
29615643682447922,3588570271,test_map,dota_area,PW Unicom,20,5h35m,siu30j86,1468416916,
29615643531967993,3588570271,test_map,dota_area,PW Unicom,19,10h54m,zifhgbe19,1620527118,
29615643490545336,3588570271,test_map,dota_area,PW Unicom,20,12h30m,lnryfd74,1620519222,
29615643693610268,3588570271,test_map,dota_area,PW Unicom,20,5h15m,2hqe0qy1,1468668746,
29615643937268164,3588570271,test_map,dota_area,PW Unicom,20,19m,crmkigjl,1468298831,
29615643855109383,3588570271,test_map,dota_area,PW Unicom,12,1h45m,jvywbcyh,1468635139,
29615643845634425,3588570271,test_map,dota_area,PW Unicom,1,1h55m,fxev9l8z,1468168491,
29615643516109502,3588570271,test_map,dota_area,PW Telecom,21,11h30m,oayjjno35,1621092479,
29615643738709548,3588570271,test_map,dota_area,PW Unicom,19,4h4m,fyqiw0nt,1468605391,
29615643873832298,3588570271,test_map,dota_area,PW Unicom,22,1h25m,mblfs1ei,1468308680,
29615643487763741,3588570271,test_map,dota_area,PW Telecom,13,12h36m,yzzlpos73,1621083859,
29615643927607737,3588570271,test_map,dota_area,PW Unicom,22,29m,mux7t0t9,1468238284,
29615643652268190,3588570271,test_map,dota_area,PW Unicom,2,6h32m,qq99vumd,1468409400,
29615643692975712,3588570271,test_map,dota_area,PW Unicom,22,5h17m,adolescencelena215,1620545819,
29615643492122352,3588570271,test_map,dota_area,PW Telecom,20,12h26m,pyebxb34,1621266877,
29615643663788220,3588570271,test_map,dota_area,PW Unicom,21,6h10m,dilxhrqn,1468381006,
29615643725032456,3588570271,test_map,dota_area,PW Unicom,20,4h24m,lzzpcxol,1468060433,
29615643504906915,3588570271,test_map,dota_area,PW Telecom,21,11h56m,dtincll84,1620545386,
29615643523554521,3588570271,test_map,dota_area,PW Unicom,19,11h13m,rwuwoyx17,1621175687,
29615643814435257,3588570271,test_map,dota_area,PW Unicom,21,2h29m,qoamo2mf,1468265751,
29615643534677142,3588570271,test_map,dota_area,PW Telecom,17,10h48m,lxfysmp54,1621005572,
29615643721719921,3588570271,test_map,dota_area,PW Unicom,18,4h29m,vpfb4a9f,1468233061,
29615643520932272,3588570271,test_map,dota_area,PW Telecom,20,11h19m,xayvffr74,1620548226,
29615643671363231,3588570271,test_map,dota_area,PW Unicom,21,5h56m,bgydkt1o,1468540378,
29615643513960412,3588570271,test_map,dota_area,PW Telecom,19,11h35m,ucqwma53,1620706897,
29615643507022416,3588570271,test_map,dota_area,PW Telecom,21,11h51m,cekyap40,1620508018,
29615643765427460,3588570271,test_map,dota_area,PW Unicom,18,3h28m,ottmxjkk,1468320362,
29615643950414926,3588570271,test_map,dota_area,PW Unicom,21,5m,3zv9fncv,1468328074,
29615643734853318,3588570271,test_map,dota_area,PW Unicom,18,4h10m,bbhyt5xd,1468389376,
29615643685542697,3588570271,test_map,dota_area,PW Unicom,21,5h30m,nra4rbeg,1468388945,
29615643507675243,3588570271,test_map,dota_area,PW Unicom,18,11h49m,bifdrhn20,1621512034,
29615643714686440,3588570271,test_map,dota_area,PW Unicom,21,4h40m,sqz1akfx,1468002254,
29615643527520012,3588570271,test_map,dota_area,PW Unicom,20,11h4m,rizgbyy67,1620681052,
29615643498231455,3588570271,test_map,dota_area,PW Telecom,20,12h12m,huiicql00,1620388478,
29615643889719846,3588570271,test_map,dota_area,PW Unicom,20,1h9m,wmtd7ecn,1468091371,
29611648937377025,3588570271,test_map,dota_area,Brazil,1,30h5m,9qfm7cti,1468478458,
29615643797116336,3588570271,test_map,dota_area,PW Unicom,18,2h49m,6u9pf9sp,1468675371,
29615643698452044,3588570271,test_map,dota_area,PW Unicom,21,5h7m,adolescencejacob100,1621171965,
29615643527584740,3588570271,test_map,dota_area,PW Telecom,21,11h4m,urwtqys21,1620425821,
29615643919549503,3588570271,test_map,dota_area,PW Unicom,22,37m,zdqmnrcj,1468287511,
29615643525450872,3588570271,test_map,dota_area,PW Unicom,21,11h9m,wfplgj83,1620816353,
29615643494760603,3588570271,test_map,dota_area,PW Unicom,21,12h20m,oeslmy08,1620910783,
29615643503093283,3588570271,test_map,dota_area,PW Unicom,21,12h0m,aqmvok24,1620762163,
29615643533786997,3588570271,test_map,dota_area,PW Unicom,20,10h50m,nuwspwk04,1621117124,
29615643699579501,3588570271,test_map,dota_area,PW Unicom,20,5h5m,sqiyn9cj,1468209518,
29615643649832235,3588570271,test_map,dota_area,PW Unicom,1,6h37m,bzxkvor2,1468455351,
29615643769601311,3588570271,test_map,dota_area,PW Unicom,18,3h22m,czgssm2t,1468456213,
29615643450338783,3588570271,test_map,dota_area,PW Unicom,1,14h2m,rwycqw26,1620973392,
29615643525321070,3588570271,test_map,dota_area,PW Telecom,21,11h9m,vnfagih72,1621073515,
29615643945630069,3588570271,test_map,dota_area,PW Unicom,19,10m,tzpx6dcq,1468392250,
29611648979620669,3588570271,test_map,dota_area,Brazil,1,28h49m,23dtan5y,1468355764,
29615643832121467,3588570271,test_map,dota_area,PW Unicom,22,2h10m,zmdbdhzk,1468278343,
29615643828172971,3588570271,test_map,dota_area,PW Unicom,22,2h14m,e3mt1asn,1468156139,
29615643757895275,3588570271,test_map,dota_area,PW Unicom,19,3h37m,tdso6g7t,1468568544,
29615643494257599,3588570271,test_map,dota_area,PW Telecom,21,12h21m,lephsqf78,1620674705,
29615643679936266,3588570271,test_map,dota_area,PW Unicom,19,5h40m,cfndflbn,1468552320,
29615643864841667,3588570271,test_map,dota_area,PW Unicom,22,1h35m,qzr1zyq5,1468490747,
29615643718347802,3588570271,test_map,dota_area,PW Unicom,20,4h34m,i6wtqlzr,1468041716,
29615643489999747,3588570271,test_map,dota_area,PW Telecom,19,12h31m,huiicql00,1621355905,
29615643668528728,3588570271,test_map,dota_area,PW Unicom,19,6h1m,aip7npnh,1468231209,
29615643530040355,3588570271,test_map,dota_area,PW Telecom,19,10h58m,zoyjlcf08,1620945917,
29615643514180182,3588570271,test_map,dota_area,PW Unicom,20,11h34m,ekbmoj96,1620031272,
29615643523060860,3588570271,test_map,dota_area,PW Telecom,18,11h14m,cjfmmv59,1620054877,
29615643917672943,3588570271,test_map,dota_area,PW Unicom,22,39m,zradlmpw,1468192030,
29615643536769664,3588570271,test_map,dota_area,PW Telecom,21,10h43m,wwefxmu48,1620927391,
29615643863954542,3588570271,test_map,dota_area,PW Unicom,22,1h36m,zcwry5ba,1468856313,
29615643793095667,3588570271,test_map,dota_area,PW Unicom,19,2h53m,fzadtviw,1467835807,
29615643509769465,3588570271,test_map,dota_area,PW Unicom,20,11h44m,pcjmbhz18,1620633855,
29615643840578456,3588570271,test_map,dota_area,PW Unicom,5,2h0m,a5gpppip,1468153617,
29615643521164331,3588570271,test_map,dota_area,PW Unicom,21,11h19m,wfplgj83,1621046112,
29615643532282272,3588570271,test_map,dota_area,PW Telecom,21,10h53m,zifhgbe19,1620568845,
29615643742592183,3588570271,test_map,dota_area,PW Unicom,20,3h58m,ucynfm0k,1468778548,
29615643882301365,3464793431,,dotaland _TEAM,China,19,1h16m,dwanlysjgolrb,1688869692,Yes
29615643839866198,3464793431,,dotaland _TEAM,China,21,2h1m,jv683049,808392527,Yes
29615643817711546,3464793431,,dotaland _TEAM,China,21,2h25m,tuwbtbgqy,1645454001,Yes
29615643829262543,3464793431,,dotaland _TEAM,China,21,2h13m,treshnikovzaren,1701665364,Yes
29615643913515406,3464793431,,dotaland _TEAM,China,21,44m,ubauzhikjej,1688755890,Yes
29615643814408384,3464793431,,dotaland _TEAM,China,21,2h29m,gnpzhtw,1727467523,Yes
29615643801031154,3464793431,,dotaland _TEAM,China,21,2h44m,vtfudoukd,1643974032,Yes
29615643634419088,3464793431,,dotaland _TEAM,China,1,7h7m,yuditafedoseeva90,1530498100,Yes
29615643758237023,3464793431,,dotaland _TEAM,China,21,3h37m,babzfsc,1751544068,Yes
29615643819635734,3464793431,,dotaland _TEAM,China,21,2h23m,kirkelvis4157,1646892480,Yes
29615643947904819,3464793431,,dotaland _TEAM,China,21,8m,xgbwuif,1751602744,Yes
