Lobby ID,Game ID,Room Name,Map,Region,Members,Time,Leader Name,Leader ID,Has Password
29617193573373294,3586896069,,zudui_team_map,US West,22,21m,samdcdw,1749424512,Yes
29617193573616283,3586896069,,zudui_team_map,US East,22,21m,yhyvdhi,1749028930,Yes
29617193573859367,3586896069,,zudui_team_map,Chile,22,20m,iphezqi,1750229875,Yes
29617193574096722,3586896069,,zudui_team_map,Singapore,22,20m,rrpbhnj,1750172570,Yes
29617193574333148,3586896069,,zudui_team_map,Australia,22,19m,onkrczc,1750061473,Yes
29617193574352863,3586896069,,zudui_team_map,Japan,22,19m,ml246381,810730702,Yes
29617193574587014,3586896069,,zudui_team_map,US East,22,19m,fd250432,808923363,Yes
29617193574823839,3586896069,,zudui_team_map,Japan,22,18m,my250435,811721767,Yes
29617193575060810,3586896069,,zudui_team_map,Singapore,22,18m,ha250437,808833754,Yes
29617193575295450,3586896069,,zudui_team_map,Australia,22,17m,al250439,810953389,Yes
29617193575533198,3586896069,,zudui_team_map,Chile,22,17m,px250440,810605286,Yes
29617193575771866,3586896069,,zudui_team_map,Chile,22,16m,rm250442,810743035,Yes
29617193576005326,3586896069,,zudui_team_map,Australia,22,15m,an248858,808870139,Yes
29617193576241643,3586896069,,zudui_team_map,Chile,22,15m,qj250446,812445229,Yes
29617193576479129,3586896069,,zudui_team_map,US East,22,14m,ix248859,808958896,Yes
29617193576712655,3586896069,,zudui_team_map,Japan,22,14m,bh250449,809722734,Yes
29617193576733016,3586896069,,zudui_team_map,Chile,22,14m,td250452,808744244,Yes
29617193576963058,3586896069,,zudui_team_map,Chile,22,13m,jp250454,810637471,Yes
29617193577193863,3586896069,,zudui_team_map,Japan,22,13m,or250456,808852503,Yes
29617193577426302,3586896069,,zudui_team_map,Australia,22,12m,qj250457,809050861,Yes
29617193577678895,3586896069,,zudui_team_map,Chile,22,12m,hy250459,810628029,Yes
29617193577904163,3586896069,,zudui_team_map,Singapore,22,11m,tl250461,809712821,Yes
29617193578132068,3586896069,,zudui_team_map,US East,22,11m,sz250463,810705704,Yes
29617193578359754,3586896069,,zudui_team_map,US West,22,10m,xz250465,809035622,Yes
29617193578587946,3586896069,,zudui_team_map,Singapore,22,9m,sr250467,809821752,Yes
29617193578819072,3586896069,,zudui_team_map,US West,22,9m,kv250469,810698321,Yes
29617193579049186,3586896069,,zudui_team_map,Singapore,22,8m,op250471,810516239,Yes
29617193579069534,3586896069,,zudui_team_map,US West,22,8m,mi248866,810133333,Yes
29617193579302996,3586896069,,zudui_team_map,US West,22,8m,ep250475,809011948,Yes
29617193579545044,3586896069,,zudui_team_map,Australia,22,7m,xc250477,810384604,Yes
29617193579780351,3586896069,,zudui_team_map,Australia,22,7m,cu250478,808931266,Yes
29617193580015922,3586896069,,zudui_team_map,Chile,22,6m,fy248870,810097961,Yes
29617193580246031,3586896069,,zudui_team_map,US West,22,6m,pc250482,808803683,Yes
